# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=100
# for k=1.045e-05 to 189.472 h/Mpc,
# number of wavenumbers equal to 637
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_tot                  7:t_g                    8:t_b                    9:t_cdm                 10:t_ur                  11:t_tot              
       2.605822693330e-01      -9.325684450645e-02      -2.293216273957e+02      -3.139353472236e+02      -9.320553962723e-02      -2.921785462556e+02      -3.622583746001e-06       3.671874353215e-01       3.806020897911e-01      -3.538404579855e-06       3.641213565462e-01 
       2.637961015248e-01      -9.167193286944e-02      -2.310620415542e+02      -3.162479990808e+02      -9.162150827963e-02      -2.943385328843e+02      -3.562612893123e-06       3.698439668913e-01       3.834262357911e-01      -3.479890405492e-06       3.668130845676e-01 
       2.670099348642e-01      -9.006083090180e-02      -2.320748784447e+02      -3.183925778772e+02      -9.001132104683e-02      -2.962512245403e+02      -3.502771809372e-06       3.720368120254e-01       3.859537080369e-01      -3.421592086530e-06       3.691945745024e-01 
       2.702237693103e-01      -8.843198712230e-02      -2.324466453457e+02      -3.203770530830e+02      -8.838341656302e-02      -2.979361614367e+02      -3.442702977983e-06       3.738174906005e-01       3.882038269154e-01      -3.363128159899e-06       3.712892033732e-01 
       2.734376048237e-01      -8.679972200915e-02      -2.323199515664e+02      -3.222238267877e+02      -8.675210193529e-02      -2.994331614267e+02      -3.383067088138e-06       3.752718294309e-01       3.902225890454e-01      -3.305129269906e-06       3.731471447916e-01 
       2.766514413671e-01      -8.518028243634e-02      -2.318751674677e+02      -3.239646956987e+02      -8.513360873691e-02      -3.007954283194e+02      -3.323842941804e-06       3.765108692389e-01       3.920709548466e-01      -3.247539724588e-06       3.748344921405e-01 
       2.798652789047e-01      -8.359196342894e-02      -2.313139038825e+02      -3.256407541105e+02      -8.354621613495e-02      -3.020869900436e+02      -3.265409911118e-06       3.776616370897e-01       3.938257214940e-01      -3.190704327154e-06       3.764325951132e-01 
       2.830791174024e-01      -8.205239844996e-02      -2.308375322378e+02      -3.272969580031e+02      -8.200754293256e-02      -3.033750087335e+02      -3.208190433375e-06       3.788531953990e-01       3.955689235486e-01      -3.135014143907e-06       3.780273649550e-01 
       2.862929568279e-01      -8.057651595921e-02      -2.306272387552e+02      -3.289767367263e+02      -8.053250565557e-02      -3.047223603938e+02      -3.152601679442e-06       3.802026249374e-01       3.973782735443e-01      -3.080861273125e-06       3.796994154681e-01 
       2.895067971499e-01      -7.917453249955e-02      -2.308257399887e+02      -3.307154565860e+02      -7.913131299035e-02      -3.061795216611e+02      -3.098993663548e-06       3.818007509573e-01       3.993162836485e-01      -3.028579538898e-06       3.815130933475e-01 
       2.927206383389e-01      -7.785105893020e-02      -2.315253255224e+02      -3.325369963508e+02      -7.780857247866e-02      -3.077799619290e+02      -3.047490541230e-06       3.837042116661e-01       4.014237602978e-01      -2.978286501400e-06       3.835100081511e-01 
       2.959344803664e-01      -7.660542309214e-02      -2.327625955894e+02      -3.344525182499e+02      -7.656361305900e-02      -3.095383437633e+02      -2.998171397058e-06       3.859322476123e-01       4.037182393122e-01      -2.930064119667e-06       3.857072820443e-01 
       2.991483232052e-01      -7.543230484959e-02      -2.345189028621e+02      -3.364607596025e+02      -7.539111944094e-02      -3.114508287069e+02      -2.950959151408e-06       3.884686207861e-01       4.061945482198e-01      -2.883846095552e-06       3.880982926459e-01 
       3.023621668294e-01      -7.432328226760e-02      -2.367279430996e+02      -3.385510648711e+02      -7.428267715010e-02      -3.134987069254e+02      -2.905718631548e-06       3.912686826000e-01       4.088301819525e-01      -2.839513669646e-06       3.906580959821e-01 
       3.055760112140e-01      -7.326817422623e-02      -2.392858685225e+02      -3.407062577801e+02      -7.322811405276e-02      -3.156522745850e+02      -2.862289738625e-06       3.942672998017e-01       4.115905411288e-01      -2.796926482833e-06       3.933488653893e-01 
       3.087898563352e-01      -7.225593583061e-02      -2.420638256265e+02      -3.429043131240e+02      -7.221639485576e-02      -3.178740901063e+02      -2.820458758553e-06       3.973862550554e-01       4.144324754862e-01      -2.755891778078e-06       3.961238741159e-01 
       3.120037021700e-01      -7.127549582341e-02      -2.449200887072e+02      -3.451199317881e+02      -7.123645785123e-02      -3.201220902182e+02      -2.780105267447e-06       4.005402482613e-01       4.173077799060e-01      -2.716309903643e-06       3.989312311254e-01 
       3.152175486966e-01      -7.031609010787e-02      -2.477129645484e+02      -3.473256033781e+02      -7.027754778099e-02      -3.223524012208e+02      -2.740968363633e-06       4.036436484291e-01       4.201650073306e-01      -2.677938764461e-06       4.017163600442e-01 
       3.184313958939e-01      -6.936794099720e-02      -2.503130298201e+02      -3.494931562850e+02      -6.932989458722e-02      -3.245224501542e+02      -2.702772859833e-06       4.066163736563e-01       4.229529987960e-01      -2.640519010755e-06       4.044257445614e-01 
       3.216452437417e-01      -6.842311573326e-02      -2.526147047071e+02      -3.515969901391e+02      -6.838557134351e-02      -3.265953573745e+02      -2.665289159987e-06       4.093914188022e-01       4.256262640782e-01      -2.603832780652e-06       4.070124238252e-01 
       3.248590922206e-01      -6.747608731049e-02      -2.545448729421e+02      -3.536165288702e+02      -6.743905463800e-02      -3.285432455175e+02      -2.628253258844e-06       4.119215618336e-01       4.281495654272e-01      -2.567622781481e-06       4.094407176251e-01 
       3.280729413120e-01      -6.652449621653e-02      -2.560693750294e+02      -3.555401195085e+02      -6.648798602442e-02      -3.303514157799e+02      -2.591536559575e-06       4.141849948525e-01       4.305038373087e-01      -2.531761823238e-06       4.116918778774e-01 
       3.312867909978e-01      -6.556905417505e-02      -2.571946030581e+02      -3.573657552403e+02      -6.553307584618e-02      -3.320191811155e+02      -2.555070189207e-06       4.161871294549e-01       4.326876932721e-01      -2.496177309142e-06       4.137655825720e-01 
       3.345006412611e-01      -6.461310618738e-02      -2.579641884469e+02      -3.591008097821e+02      -6.457766573238e-02      -3.335591505022e+02      -2.518899224992e-06       4.179579747683e-01       4.347164546120e-01      -2.460906522716e-06       4.156787557554e-01 
       3.377144920850e-01      -6.366177128599e-02      -2.584512563670e+02      -3.607600389504e+02      -6.362686999426e-02      -3.349944245757e+02      -2.483100026471e-06       4.195467049849e-01       4.366184422440e-01      -2.426015265712e-06       4.174617439105e-01 
       3.409283434538e-01      -6.272070603008e-02      -2.587477848637e+02      -3.623613183697e+02      -6.268634003246e-02      -3.363534977564e+02      -2.447762974820e-06       4.210121123709e-01       4.384278582539e-01      -2.391582434927e-06       4.191511069937e-01 
       3.441421953521e-01      -6.179557540682e-02      -2.589553998692e+02      -3.639243836627e+02      -6.176173572840e-02      -3.376678409795e+02      -2.412991911703e-06       4.224171040346e-01       4.401817699017e-01      -2.357700559232e-06       4.207863470740e-01 
       3.473560477652e-01      -6.089147076870e-02      -2.591747555565e+02      -3.654688860609e+02      -6.085814386510e-02      -3.389687098789e+02      -2.378854055285e-06       4.238226012111e-01       4.419164674504e-01      -2.324426749537e-06       4.224060388902e-01 
       3.505699006787e-01      -6.001256169129e-02      -2.594971925237e+02      -3.670126694084e+02      -5.997973031758e-02      -3.402844769672e+02      -2.345412003195e-06       4.252827074280e-01       4.436647470120e-01      -2.291815455937e-06       4.240449013972e-01 
       3.537837540791e-01      -5.916206711679e-02      -2.599979154788e+02      -3.685716788396e+02      -5.912971131776e-02      -3.416395316256e+02      -2.312745366389e-06       4.268421705848e-01       4.454553363132e-01      -2.259940455997e-06       4.257329531509e-01 
       3.569976079530e-01      -5.834240373351e-02      -2.607322570676e+02      -3.701607732119e+02      -5.831050176998e-02      -3.430543857105e+02      -2.280942069932e-06       4.285361314845e-01       4.473136178699e-01      -2.228886077119e-06       4.274960629172e-01 
       3.602114622879e-01      -5.755462806581e-02      -2.617299300147e+02      -3.717905160907e+02      -5.752315764980e-02      -3.445421755383e+02      -2.250071917203e-06       4.303848336937e-01       4.492568773313e-01      -2.198721270129e-06       4.293512987108e-01 
       3.634253170713e-01      -5.679835935750e-02      -2.629942875864e+02      -3.734663421464e+02      -5.676729887016e-02      -3.461078664349e+02      -2.220173869260e-06       4.323923879245e-01       4.512927592605e-01      -2.169486772286e-06       4.313054882680e-01 
       3.666391722915e-01      -5.607161419202e-02      -2.645018510314e+02      -3.751870129202e+02      -5.604094392315e-02      -3.477469140122e+02      -2.191239536470e-06       4.345449718828e-01       4.534168873709e-01      -2.141178532045e-06       4.333530161062e-01 
       3.698530279369e-01      -5.537086932086e-02      -2.662055797251e+02      -3.769437553726e+02      -5.534057255353e-02      -3.494450483069e+02      -2.163203711494e-06       4.368115036312e-01       4.556120567796e-01      -2.113737810157e-06       4.354752669331e-01 
       3.730668839967e-01      -5.469173070360e-02      -2.680417238313e+02      -3.787229207021e+02      -5.466179431243e-02      -3.511814861174e+02      -2.135962806826e-06       4.391493686424e-01       4.578524797722e-01      -2.087068644778e-06       4.376449302769e-01 
       3.762807404600e-01      -5.402956408648e-02      -2.699377875661e+02      -3.805083709375e+02      -5.399997866435e-02      -3.529320867258e+02      -2.109396684531e-06       4.415106338258e-01       4.601081857130e-01      -2.061058723501e-06       4.398305029267e-01 
       3.794945973167e-01      -5.338010730762e-02      -2.718210017670e+02      -3.822840609825e+02      -5.335086684693e-02      -3.546727445945e+02      -2.083398610104e-06       4.438485683935e-01       4.623497631218e-01      -2.035608446159e-06       4.420011152599e-01 
       3.827084545567e-01      -5.274004437754e-02      -2.736263484456e+02      -3.840371659491e+02      -5.271114554560e-02      -3.563831623957e+02      -2.057885340012e-06       4.461242391575e-01       4.645534208055e-01      -2.010640213508e-06       4.441316280777e-01 
       3.859223121705e-01      -5.210710171606e-02      -2.753018125696e+02      -3.857586104176e+02      -5.207854303746e-02      -3.580480745724e+02      -2.032823805297e-06       4.483088406270e-01       4.667022170569e-01      -1.986124898870e-06       4.462039788591e-01 
       3.891361701487e-01      -5.147969326126e-02      -2.768099190767e+02      -3.874412172771e+02      -5.145147445032e-02      -3.596559585787e+02      -2.008178016008e-06       4.503823147227e-01       4.687836005012e-01      -1.962028932442e-06       4.482049767506e-01 
       3.923500284823e-01      -5.085709273164e-02      -2.781309212043e+02      -3.890814845327e+02      -5.082921393787e-02      -3.612009725690e+02      -1.983919721276e-06       4.523356055377e-01       4.707914406263e-01      -1.938324829940e-06       4.501282891917e-01 
       3.955638871628e-01      -5.023884128137e-02      -2.792601430477e+02      -3.906759876483e+02      -5.021130269132e-02      -3.626796026607e+02      -1.960006843594e-06       4.541657622875e-01       4.727211198636e-01      -1.914970256801e-06       4.519697223905e-01 
       3.987777461815e-01      -4.962537168518e-02      -2.802107999054e+02      -3.922262398203e+02      -4.959817282947e-02      -3.640950766757e+02      -1.936415158193e-06       4.558814072514e-01       4.745757500004e-01      -1.891939295441e-06       4.537330897763e-01 
       4.019916055305e-01      -4.901732142383e-02      -2.810087920994e+02      -3.937339665355e+02      -4.899046091224e-02      -3.654527026178e+02      -1.913119733911e-06       4.574963846290e-01       4.763602482934e-01      -1.869204662361e-06       4.554244499695e-01 
       4.052054652017e-01      -4.841591699260e-02      -2.816913601774e+02      -3.952043925476e+02      -4.838939211707e-02      -3.667623650277e+02      -1.890119236958e-06       4.590324218595e-01       4.780854530424e-01      -1.846761912494e-06       4.570558493122e-01 
       4.084193251876e-01      -4.782300165386e-02      -2.823050750529e+02      -3.966470123792e+02      -4.779680802715e-02      -3.680388555385e+02      -1.867443334423e-06       4.605190696860e-01       4.797689759159e-01      -1.824636976309e-06       4.586460059953e-01 
       4.116331854808e-01      -4.724048623381e-02      -2.828985384097e+02      -3.980724355301e+02      -4.721461780129e-02      -3.692981862291e+02      -1.845129844039e-06       4.619875707081e-01       4.814303421861e-01      -1.802864026349e-06       4.602154459889e-01 
       4.148470460741e-01      -4.667010966622e-02      -2.835183376005e+02      -3.994912448113e+02      -4.664455889231e-02      -3.705560446141e+02      -1.823216271615e-06       4.634677087727e-01       4.830887353009e-01      -1.781477364978e-06       4.617842002272e-01 
       4.180609069605e-01      -4.611310037265e-02      -2.842030522719e+02      -4.009120073876e+02      -4.608785867012e-02      -3.718252603358e+02      -1.801734549966e-06       4.649831112170e-01       4.847594815850e-01      -1.760506644716e-06       4.633682471180e-01 
       4.212747681333e-01      -4.557002438593e-02      -2.849806843613e+02      -4.023400823191e+02      -4.554508262726e-02      -3.731144400901e+02      -1.780690394424e-06       4.665491338117e-01       4.864521608839e-01      -1.739956356664e-06       4.649776614990e-01 
       4.244886295860e-01      -4.504084131405e-02      -2.858668338061e+02      -4.037777603054e+02      -4.501619032622e-02      -3.744278082523e+02      -1.760073227529e-06       4.681724662642e-01       4.881707209430e-01      -1.719815748814e-06       4.666166489351e-01 
       4.277024913123e-01      -4.452512837610e-02      -2.868657135063e+02      -4.052253663584e+02      -4.450075929334e-02      -3.757662646041e+02      -1.739868619000e-06       4.698531697737e-01       4.899153945257e-01      -1.700071005086e-06       4.682854078000e-01 
       4.309163533060e-01      -4.402233754361e-02      -2.879716372637e+02      -4.066828667973e+02      -4.399824200190e-02      -3.771289271398e+02      -1.720071715816e-06       4.715872606727e-01       4.916851999542e-01      -1.680718391291e-06       4.699825470233e-01 
       4.341302155611e-01      -4.353186927934e-02      -2.891709974080e+02      -4.081500416324e+02      -4.350803953104e-02      -3.785135707194e+02      -1.700687591732e-06       4.733680056485e-01       4.934785679195e-01      -1.661764415421e-06       4.717057885181e-01 
       4.373440780719e-01      -4.305303797888e-02      -2.904433844588e+02      -4.096261008945e+02      -4.302946699773e-02      -3.799164803254e+02      -1.681725835175e-06       4.751859365991e-01       4.952928353746e-01      -1.643220357447e-06       4.734515578638e-01 
       4.405579408327e-01      -4.258504906671e-02      -2.917635979307e+02      -4.111095148392e+02      -4.256173062824e-02      -3.813326137902e+02      -1.663191581670e-06       4.770291840393e-01       4.971238302067e-01      -1.625093206533e-06       4.752146962102e-01 
       4.437718038381e-01      -4.212678468806e-02      -2.931023154093e+02      -4.125960255927e+02      -4.210371353520e-02      -3.827540700064e+02      -1.645070058227e-06       4.788815709249e-01       4.989631687153e-01      -1.607370297097e-06       4.769859791147e-01 
       4.469856670829e-01      -4.167694679104e-02      -2.944291881802e+02      -4.140796491525e+02      -4.165411869212e-02      -3.841713766210e+02      -1.627328335824e-06       4.807246128388e-01       5.007996047777e-01      -1.590020841958e-06       4.787535112473e-01 
       4.501995305617e-01      -4.123409751013e-02      -2.957149118166e+02      -4.155524994186e+02      -4.121150927126e-02      -3.855736566797e+02      -1.609916360887e-06       4.825383835705e-01       5.026192602977e-01      -1.572996854380e-06       4.805030425887e-01 
       4.534133942698e-01      -4.079707265580e-02      -2.969359968767e+02      -4.170080211292e+02      -4.077472188915e-02      -3.869519994583e+02      -1.592788784106e-06       4.843067625964e-01       5.044104756254e-01      -1.556254551941e-06       4.822226933516e-01 
       4.566272582021e-01      -4.036500751679e-02      -2.980760133088e+02      -4.184408986988e+02      -4.034289239057e-02      -3.882995725953e+02      -1.575912147640e-06       4.860181705324e-01       5.061642722916e-01      -1.539761507758e-06       4.839034396894e-01 
       4.598411223541e-01      -3.993754650699e-02      -2.991279723564e+02      -4.198490914904e+02      -3.991566537627e-02      -3.896136508019e+02      -1.559268706309e-06       4.876685981562e-01       5.078772627293e-01      -1.523500270243e-06       4.855419304395e-01 
       4.630549867210e-01      -3.951470030947e-02      -3.000934750789e+02      -4.212328597010e+02      -3.949305143780e-02      -3.908946882394e+02      -1.542853690407e-06       4.892601172983e-01       5.095502575430e-01      -1.507465793141e-06       4.871391330521e-01 
       4.662688512985e-01      -3.909670697007e-02      -3.009812162328e+02      -4.225939970775e+02      -3.907528834468e-02      -3.921454638353e+02      -1.526667816508e-06       4.907991710765e-01       5.111868421482e-01      -1.491658125149e-06       4.886989217747e-01 
       4.694827160821e-01      -3.868386459145e-02      -3.018049009156e+02      -4.239347173997e+02      -3.866267384932e-02      -3.933698541330e+02      -1.510708994764e-06       4.922942931239e-01       5.127914449524e-01      -1.476074326893e-06       4.902261674204e-01 
       4.726965810677e-01      -3.827639521793e-02      -3.025807937497e+02      -4.252565873614e+02      -3.825542966887e-02      -3.945715890209e+02      -1.494967740900e-06       4.937539472632e-01       5.143676467017e-01      -1.460704074710e-06       4.917250411587e-01 
       4.759104462513e-01      -3.787453346345e-02      -3.033271160442e+02      -4.265614142999e+02      -3.785379008026e-02      -3.957548899291e+02      -1.479431695582e-06       4.951872834315e-01       5.159193774062e-01      -1.445534149479e-06       4.932001002613e-01 
       4.791243116286e-01      -3.747857773219e-02      -3.040627971979e+02      -4.278517148295e+02      -3.745805313505e-02      -3.969246669491e+02      -1.464096924621e-06       4.966043002479e-01       5.174516566052e-01      -1.430559760339e-06       4.946569142226e-01 
       4.823381771960e-01      -3.708899693486e-02      -3.048070897895e+02      -4.291318103185e+02      -3.706868732868e-02      -3.980873603218e+02      -1.448973822024e-06       4.980170317634e-01       5.189721863417e-01      -1.415790387796e-06       4.961035366585e-01 
       4.855520429496e-01      -3.670632331353e-02      -3.055775303665e+02      -4.304068883209e+02      -3.668622449418e-02      -3.992498635424e+02      -1.434082424870e-06       4.994379461671e-01       5.204900493845e-01      -1.401245226238e-06       4.975492084949e-01 
       4.887659088857e-01      -3.633107909644e-02      -3.063886023403e+02      -4.316825727321e+02      -3.631118650349e-02      -4.004189695863e+02      -1.419448369945e-06       5.008787730145e-01       5.220147682257e-01      -1.386949226024e-06       4.990034182859e-01 
       4.919797750007e-01      -3.596361293169e-02      -3.072496334423e+02      -4.329635450483e+02      -3.594392179530e-02      -4.015999231442e+02      -1.405092856883e-06       5.023480230273e-01       5.235539857628e-01      -1.372923217213e-06       5.004736472171e-01 
       4.951936412912e-01      -3.560392406951e-02      -3.081631087899e+02      -4.342517795839e+02      -3.558442965070e-02      -4.027947183851e+02      -1.391022209705e-06       5.038483359584e-01       5.251107465440e-01      -1.359173619464e-06       5.019627637319e-01 
       4.984075077537e-01      -3.525167266245e-02      -3.091248516435e+02      -4.355464754914e+02      -3.523237048056e-02      -4.040020703082e+02      -1.377226843622e-06       5.053764181247e-01       5.266833138471e-01      -1.345691377054e-06       5.034688654966e-01 
       5.016213743849e-01      -3.490627685833e-02      -3.101252776191e+02      -4.368446725394e+02      -3.488716285328e-02      -4.052181087022e+02      -1.363685996215e-06       5.069243838331e-01       5.282662591205e-01      -1.332456565911e-06       5.049863648818e-01 
       5.048352411815e-01      -3.456707838609e-02      -3.111514298409e+02      -4.381425924687e+02      -3.454814897818e-02      -4.064377850956e+02      -1.350376666496e-06       5.084822254629e-01       5.298526896602e-01      -1.319447147784e-06       5.065081679369e-01 
       5.080491081405e-01      -3.423349825979e-02      -3.121895362714e+02      -4.394369378482e+02      -3.421475030891e-02      -4.076563232713e+02      -1.337281682944e-06       5.100404395555e-01       5.314364937179e-01      -1.306646851053e-06       5.080278907542e-01 
       5.112629752588e-01      -3.390511166107e-02      -3.132265745366e+02      -4.407256029569e+02      -3.388654237404e-02      -4.088700379698e+02      -1.324392757935e-06       5.115915152582e-01       5.330135314550e-01      -1.294048124367e-06       5.095410493725e-01 
       5.144768425334e-01      -3.358161137089e-02      -3.142511223087e+02      -4.420073185795e+02      -3.356321821904e-02      -4.100761710558e+02      -1.311707073728e-06       5.131297995773e-01       5.345811644440e-01      -1.281648724914e-06       5.110446571493e-01 
       5.176907099612e-01      -3.326272258734e-02      -3.152532704280e+02      -4.432808747880e+02      -3.324450326606e-02      -4.112722404169e+02      -1.299221015618e-06       5.146504481605e-01       5.361369941987e-01      -1.269445513224e-06       5.125360428853e-01 
       5.209045775396e-01      -3.294813960053e-02      -3.162247764012e+02      -4.445444997413e+02      -3.293009201923e-02      -4.124555530583e+02      -1.286925190861e-06       5.161486223521e-01       5.376778547331e-01      -1.257429515318e-06       5.140119121560e-01 
       5.241184452657e-01      -3.263753878931e-02      -3.171595721545e+02      -4.457960095610e+02      -3.261966105335e-02      -4.136234044309e+02      -1.274804567771e-06       5.176197333715e-01       5.391999862456e-01      -1.245586047453e-06       5.154685248762e-01 
       5.273323131368e-01      -3.233059030176e-02      -3.180538420330e+02      -4.470327714511e+02      -3.231288068964e-02      -4.147730598744e+02      -1.262840699453e-06       5.190596092986e-01       5.406991930579e-01      -1.233896934521e-06       5.169018485756e-01 
       5.305461811503e-01      -3.202712234155e-02      -3.189077484189e+02      -4.482535372679e+02      -3.200957919370e-02      -4.159035191355e+02      -1.251020969157e-06       5.204671539755e-01       5.421735867075e-01      -1.222349613310e-06       5.183101845691e-01 
       5.337600493036e-01      -3.172717009733e-02      -3.197255726279e+02      -4.494590195252e+02      -3.170979168312e-02      -4.170160104027e+02      -1.239342896032e-06       5.218451981191e-01       5.436245768139e-01      -1.210941410061e-06       5.196951003175e-01 
       5.369739175941e-01      -3.143092606957e-02      -3.205149284049e+02      -4.506514158160e+02      -3.141371048815e-02      -4.181134817139e+02      -1.227812832565e-06       5.231997104256e-01       5.450562437938e-01      -1.199678303074e-06       5.210608019632e-01 
       5.401877860195e-01      -3.113871772064e-02      -3.212859287436e+02      -4.518345439404e+02      -3.112166282223e-02      -4.192005867045e+02      -1.216443924065e-06       5.245393520222e-01       5.464751632770e-01      -1.188572927687e-06       5.224139252533e-01 
       5.434016545773e-01      -3.085082130334e-02      -3.220487420023e+02      -4.530118227401e+02      -3.083392471969e-02      -4.202816598072e+02      -1.205246534245e-06       5.258722251191e-01       5.478873074823e-01      -1.177635191120e-06       5.237605321085e-01 
       5.466155232651e-01      -3.056736589841e-02      -3.228119362078e+02      -4.541852499539e+02      -3.055062513271e-02      -4.213596283698e+02      -1.194222891475e-06       5.272039530161e-01       5.492963289944e-01      -1.166867025787e-06       5.251044293895e-01 
       5.498293920807e-01      -3.028833890090e-02      -3.235818263920e+02      -4.553555292511e+02      -3.027175141930e-02      -4.224360188804e+02      -1.183367290785e-06       5.285374635841e-01       5.507035400042e-01      -1.156262601074e-06       5.264471197933e-01 
       5.530432610219e-01      -3.001357847623e-02      -3.243620197932e+02      -4.565216698599e+02      -2.999714180464e-02      -4.235105599547e+02      -1.172667496743e-06       5.298726522155e-01       5.521076173117e-01      -1.145809736417e-06       5.277875118255e-01 
       5.562571300865e-01      -2.974294331906e-02      -3.251548444235e+02      -4.576830500621e+02      -2.972665504724e-02      -4.245830909770e+02      -1.162113884863e-06       5.312092243157e-01       5.535075792754e-01      -1.135498891599e-06       5.291247634479e-01 
       5.594709992723e-01      -2.947639482703e-02      -3.259621804741e+02      -4.588403566885e+02      -2.946025256611e-02      -4.256544582853e+02      -1.151704489516e-06       5.325482224826e-01       5.549043259228e-01      -1.125328136258e-06       5.304597616535e-01 
       5.626848685772e-01      -2.921390828086e-02      -3.267845898549e+02      -4.599942895002e+02      -2.919790966766e-02      -4.267253207634e+02      -1.141441660100e-06       5.338905445634e-01       5.562990467292e-01      -1.115299879753e-06       5.317936072511e-01 
       5.658987379993e-01      -2.895552656019e-02      -3.276220087024e+02      -4.611465343828e+02      -2.893966923021e-02      -4.277970528211e+02      -1.131332589934e-06       5.352379918088e-01       5.576942786372e-01      -1.105421346093e-06       5.331286311521e-01 
       5.691126075365e-01      -2.870123404418e-02      -3.284726667149e+02      -4.622981836650e+02      -2.868551567126e-02      -4.288702852052e+02      -1.121381936749e-06       5.365910431907e-01       5.590915406368e-01      -1.095697299917e-06       5.344661397654e-01 
       5.723264771869e-01      -2.845088192959e-02      -3.293324510902e+02      -4.634487517049e+02      -2.843530030401e-02      -4.299440012902e+02      -1.111586959851e-06       5.379474555383e-01       5.604898090729e-01      -1.086125242471e-06       5.358049669059e-01 
       5.755403469485e-01      -2.820422160728e-02      -3.301956089196e+02      -4.645965595636e+02      -2.818877469203e-02      -4.310159584051e+02      -1.101938408748e-06       5.393028684496e-01       5.618860214176e-01      -1.076696259721e-06       5.371419734463e-01 
       5.787542168196e-01      -2.796094502818e-02      -3.310554857822e+02      -4.657390521415e+02      -2.794563098957e-02      -4.320830591548e+02      -1.092423191816e-06       5.406515994650e-01       5.632757418288e-01      -1.067397643648e-06       5.384727068360e-01 
       5.819680867983e-01      -2.772078526047e-02      -3.319061026799e+02      -4.668739733897e+02      -2.770560243977e-02      -4.331425531280e+02      -1.083030140555e-06       5.419886865440e-01       5.646550912444e-01      -1.058218554246e-06       5.397932744686e-01 
       5.851819568828e-01      -2.748359538397e-02      -3.327433665517e+02      -4.680004022720e+02      -2.746854222387e-02      -4.341930692345e+02      -1.073754484582e-06       5.433115684486e-01       5.660223820768e-01      -1.049154417943e-06       5.411019229640e-01 
       5.883958270714e-01      -2.724936487528e-02      -3.335656057443e+02      -4.691190530084e+02      -2.723443983592e-02      -4.352349426404e+02      -1.064598514675e-06       5.446206083755e-01       5.673785781393e-01      -1.040207571373e-06       5.423994900737e-01 
       5.916096973624e-01      -2.701812683587e-02      -3.343726082968e+02      -4.702310641089e+02      -2.700332836228e-02      -4.362690761433e+02      -1.055566618936e-06       5.459173633020e-01       5.687255125483e-01      -1.031382382421e-06       5.436876980579e-01 
       5.948235677541e-01      -2.678984836218e-02      -3.351642490352e+02      -4.713365065259e+02      -2.677517491336e-02      -4.372955091824e+02      -1.046659196092e-06       5.472023508777e-01       5.700636360283e-01      -1.022679266576e-06       5.449669904480e-01 
       5.980374382449e-01      -2.656456933099e-02      -3.359422362490e+02      -4.724368841062e+02      -2.655001933448e-02      -4.383157329878e+02      -1.037876889306e-06       5.484777972111e-01       5.713949516056e-01      -1.014098801426e-06       5.462393272415e-01 
       6.012513088332e-01      -2.634207109244e-02      -3.367057733875e+02      -4.735296273586e+02      -2.632764308166e-02      -4.393275184856e+02      -1.029207648630e-06       5.497407689056e-01       5.727159035027e-01      -1.005629089388e-06       5.475013806025e-01 
       6.044651795175e-01      -2.612228247886e-02      -3.374564583175e+02      -4.746146077360e+02      -2.610797500940e-02      -4.403310002212e+02      -1.020644219321e-06       5.509914017028e-01       5.740259863819e-01      -9.972628871172e-07       5.487527598292e-01 
       6.076790502962e-01      -2.590508951753e-02      -3.381956489362e+02      -4.756907411439e+02      -2.589090118908e-02      -4.413254922410e+02      -1.012178568335e-06       5.522289624587e-01       5.753236724827e-01      -9.889922064075e-07       5.499921135557e-01 
       6.108929211677e-01      -2.569052197279e-02      -3.389268284418e+02      -4.767589693199e+02      -2.567645134895e-02      -4.423122909953e+02      -1.003810581631e-06       5.534558165534e-01       5.766105272180e-01      -9.808168449765e-07       5.512210666713e-01 
       6.141067921308e-01      -2.547864316099e-02      -3.396537881966e+02      -4.778205185430e+02      -2.546468875261e-02      -4.432929728269e+02      -9.955438435049e-07       5.546750713015e-01       5.778888977990e-01      -9.727402740766e-07       5.524419901787e-01 
       6.173206631839e-01      -2.526960638607e-02      -3.403813707959e+02      -4.788781462915e+02      -2.525576660454e-02      -4.442705290429e+02      -9.873866258699e-07       5.558918161312e-01       5.791632699134e-01      -9.647705801310e-07       5.536592889053e-01 
       6.205345343256e-01      -2.506350937497e-02      -3.411133190523e+02      -4.799339506400e+02      -2.504978256740e-02      -4.452472443808e+02      -9.793444787842e-07       5.571098994078e-01       5.804370457913e-01      -9.569131921891e-07       5.548763019982e-01 
       6.237484055545e-01      -2.486032397393e-02      -3.418511415398e+02      -4.809882446445e+02      -2.484670849779e-02      -4.462236024987e+02      -9.714163206527e-07       5.583302368969e-01       5.817108607617e-01      -9.491670381377e-07       5.560936823425e-01 
